Source,Target,Type,Weight
40637427,2067892314,Undirected,1
40637427,2072498633,Undirected,1
40637427,2072822393,Undirected,1
40637427,2077511359,Undirected,1
40637427,2090411506,Undirected,1
40637427,2093212518,Undirected,1
40637427,2099586514,Undirected,2
40637427,2105773939,Undirected,1
40637427,2107968672,Undirected,1
40637427,2108267457,Undirected,2
40637427,2108295128,Undirected,1
40637427,2109047728,Undirected,1
40637427,2109570965,Undirected,7
40637427,2109660691,Undirected,7
40637427,2110176601,Undirected,1
40637427,2110773587,Undirected,3
40637427,2113291730,Undirected,2
40637427,2115137329,Undirected,1
40637427,2115300398,Undirected,2
40637427,2116679681,Undirected,1
40637427,2117868704,Undirected,2
40637427,2118894900,Undirected,2
40637427,2119310187,Undirected,1
40637427,2122225895,Undirected,1
40637427,2128305824,Undirected,1
40637427,2145119010,Undirected,1
40637427,2145225543,Undirected,3
40637427,2145413923,Undirected,1
40637427,2145588098,Undirected,2
40637427,2145899982,Undirected,1
40637427,2146267242,Undirected,3
40637427,2147219415,Undirected,1
40637427,2150080689,Undirected,1
40637427,2150169030,Undirected,1
40637427,2152739340,Undirected,1
40637427,2153630414,Undirected,1
40637427,2179303296,Undirected,1
40637427,2212231124,Undirected,1
40637427,2224616092,Undirected,1
40637427,2257096300,Undirected,1
40637427,2257363983,Undirected,3
40637427,2258678973,Undirected,3
40637427,2289831881,Undirected,4
40637427,2290518200,Undirected,1
40637427,2291138666,Undirected,1
40637427,2295006382,Undirected,1
40637427,2295093334,Undirected,1
40637427,2296712362,Undirected,1
40637427,2301497687,Undirected,1
40637427,2303483971,Undirected,5
40637427,2303860969,Undirected,1
40637427,2304180315,Undirected,16
40637427,2305002348,Undirected,1
40637427,2333944473,Undirected,1
40637427,2343695243,Undirected,2
40637427,2357927297,Undirected,1
40637427,2358421255,Undirected,1
40637427,2367198640,Undirected,1
40637427,2387114775,Undirected,2
40637427,2388110083,Undirected,1
40637983,2082463796,Undirected,2
40638741,145967056,Undirected,2
40638741,2067823691,Undirected,1
40649746,143902023,Undirected,1
40659522,47829900,Undirected,1
40660298,144344283,Undirected,1
40661332,144516687,Undirected,46
40689090,49596260,Undirected,3
40791159,145944286,Undirected,13
40804565,47829900,Undirected,2
40806187,47829900,Undirected,1
40809628,2119060995,Undirected,1
40830168,144516687,Undirected,1
40836556,49973715,Undirected,1
40844378,2258678973,Undirected,2
40862349,49988044,Undirected,1
40862349,2316152845,Undirected,2
40865006,2108645437,Undirected,1
40868287,150358650,Undirected,3
40881843,151267882,Undirected,7
40895129,144344283,Undirected,1
40895369,49288855,Undirected,1
40895369,2283134097,Undirected,1
40895688,144344283,Undirected,1
40896248,49988044,Undirected,10
40897429,2283207460,Undirected,1
40897482,49596260,Undirected,1
40899758,118601264,Undirected,1
40899758,1689494029,Undirected,2
40899758,2105502155,Undirected,3
40899758,2257289716,Undirected,1
40899758,2267867107,Undirected,1
40900039,151267882,Undirected,1
40900071,2292402355,Undirected,1
40900821,145729210,Undirected,7
40900821,2069598408,Undirected,2
40907434,77327149,Undirected,1
40908823,2108645437,Undirected,1
40911632,49596260,Undirected,1
40912445,145784853,Undirected,2
40913460,48143322,Undirected,1
40913460,145784853,Undirected,2
40913460,2197900626,Undirected,1
40913517,144547425,Undirected,2
40913517,152972535,Undirected,1
40930163,144344283,Undirected,1
40941551,2000111554,Undirected,1
40944657,145967056,Undirected,5
40963810,47829900,Undirected,1
40974097,48480104,Undirected,1
40977303,49596260,Undirected,1
40988197,145784853,Undirected,1
40989688,145023893,Undirected,1
40989688,145237312,Undirected,1
40995623,145784853,Undirected,1
40997435,48499869,Undirected,2
40997435,2292402355,Undirected,23
41018093,1781789550,Undirected,1
41022096,47829900,Undirected,1
41031644,144316575,Undirected,1
41035409,47829900,Undirected,1
41037385,47095791,Undirected,1
41049476,49288855,Undirected,2
41049476,2108327687,Undirected,1
41049476,2381580561,Undirected,1
41072579,145967056,Undirected,2
41075161,47829900,Undirected,2
41075506,144516687,Undirected,2
41097744,47095791,Undirected,1
41097744,2118662037,Undirected,6
41097744,2143685743,Undirected,2
41128347,144547425,Undirected,4
41133423,48884593,Undirected,1
41133423,66498822,Undirected,2
41133423,2266124380,Undirected,2
41134353,2381580561,Undirected,1
41134591,2197900626,Undirected,1
41135825,47829900,Undirected,1
41150546,1403462444,Undirected,1
41151701,2005440168,Undirected,1
41152851,71149400,Undirected,1
41152851,79676449,Undirected,5
41152851,2299942582,Undirected,4
41154933,47829900,Undirected,2
41154933,2109729010,Undirected,4
41154933,2281907225,Undirected,2
41157057,145544001,Undirected,1
41192304,49596260,Undirected,1
41192336,2197900626,Undirected,1
41206062,144344283,Undirected,2
41225864,88740336,Undirected,1
41229537,2109729010,Undirected,1
41232224,2311891166,Undirected,1
41330863,49596260,Undirected,1
46177971,49973715,Undirected,2
46182409,49988044,Undirected,2
46182409,2316152845,Undirected,1
46184098,49973715,Undirected,1
46184578,47829900,Undirected,1
46188536,2107502805,Undirected,1
46192070,2109460766,Undirected,4
46194718,46244116,Undirected,1
46197205,47829900,Undirected,1
46199286,46639656,Undirected,1
46199286,46813209,Undirected,1
46199286,79676449,Undirected,1
46199286,89606952,Undirected,8
46199286,104330569,Undirected,1
46199286,119997119,Undirected,8
46199286,144967382,Undirected,1
46199286,2044461522,Undirected,1
46199286,2072529723,Undirected,2
46199286,2116315097,Undirected,8
46199286,2148904587,Undirected,3
46199286,2203489976,Undirected,1
46199286,2216714615,Undirected,1
46199286,2216720456,Undirected,2
46199286,2279969735,Undirected,2
46199286,2287961514,Undirected,1
46199286,2320396417,Undirected,1
46199286,2320463240,Undirected,1
46199496,49596260,Undirected,1
46199543,47829900,Undirected,2
46200489,2000111554,Undirected,1
46201557,49988044,Undirected,1
46204311,46242066,Undirected,1
46205841,47829900,Undirected,1
46208137,145784853,Undirected,1
46212376,1491203133,Undirected,1
46213321,2234303159,Undirected,1
46215704,49988044,Undirected,1
46215704,2316152845,Undirected,1
46220429,49596260,Undirected,1
46220439,47829900,Undirected,1
46224156,2108327687,Undirected,2
46225603,2299942582,Undirected,1
46230428,49596260,Undirected,1
46233463,49596260,Undirected,1
46242066,48876302,Undirected,1
46242066,49262618,Undirected,1
46242066,50350578,Undirected,3
46242066,87914462,Undirected,3
46242066,101527958,Undirected,1
46242066,144340937,Undirected,1
46242066,145465606,Undirected,1
46242066,145472586,Undirected,3
46242066,1405254064,Undirected,2
46242066,2105611119,Undirected,3
46242066,2121261507,Undirected,3
46242066,2261742977,Undirected,1
46242066,2269470611,Undirected,1
46242066,2411419997,Undirected,1
46242690,70817313,Undirected,1
46242690,71149400,Undirected,2
46242690,79676449,Undirected,2
46242690,102444222,Undirected,2
46242690,102608339,Undirected,1
46242690,102760954,Undirected,3
46242690,103510460,Undirected,1
46242690,144650785,Undirected,1
46242690,145316250,Undirected,1
46242690,2073915735,Undirected,1
46242690,2102334055,Undirected,2
46242690,2204353776,Undirected,3
46242690,2224629907,Undirected,2
46242690,2243307976,Undirected,2
46242690,2265264512,Undirected,1
46242690,2267355667,Undirected,2
46242690,2307466830,Undirected,2
46242690,2331758867,Undirected,2
46242690,2365265717,Undirected,1
46243884,2073673402,Undirected,1
46244116,143770945,Undirected,2
46244116,2057544908,Undirected,2
46244116,2289611770,Undirected,1
46244815,2115665083,Undirected,1
46247132,47829900,Undirected,1
46248124,49596260,Undirected,1
46248773,2144896202,Undirected,2
46252132,1388726511,Undirected,3
46254329,2267874765,Undirected,1
46255196,1388063603,Undirected,1
46255707,47829900,Undirected,1
46258841,49988044,Undirected,1
46265379,145906750,Undirected,1
46266601,47829900,Undirected,1
46269042,47829900,Undirected,1
46269205,145268319,Undirected,4
46270580,47829900,Undirected,1
46270580,51129341,Undirected,1
46270580,145784853,Undirected,1
46270655,145967056,Undirected,2
46272135,144344283,Undirected,2
46274952,2116476609,Undirected,1
46275468,145784853,Undirected,1
46279463,52132430,Undirected,2
46286987,145944286,Undirected,1
46287247,2119309133,Undirected,1
46299950,49988044,Undirected,1
46307238,2261879484,Undirected,1
46307329,2258678973,Undirected,1
46314826,47829900,Undirected,3
46315768,2209208754,Undirected,1
46324906,47829900,Undirected,2
46327019,47829900,Undirected,2
46329881,145784853,Undirected,1
46334641,47829900,Undirected,1
46334641,145906750,Undirected,2
46343452,47829900,Undirected,1
46346148,49988044,Undirected,1
46365364,2108327687,Undirected,1
46365550,47829900,Undirected,3
46365550,145967056,Undirected,2
46366560,145784853,Undirected,2
46367901,47829900,Undirected,1
46372250,145784853,Undirected,1
46377969,145544001,Undirected,1
46382532,145784853,Undirected,1
46384228,47829900,Undirected,1
46385800,47829900,Undirected,1
46385973,66498822,Undirected,2
46392459,2120160472,Undirected,1
46393051,47829900,Undirected,1
46394571,47829900,Undirected,1
46395359,145784853,Undirected,1
46398631,144344283,Undirected,1
46402646,47829900,Undirected,1
46408400,49596260,Undirected,2
46422439,2108645437,Undirected,1
46428580,2359081107,Undirected,1
46431293,144344283,Undirected,2
46435738,145544001,Undirected,1
46453254,49596260,Undirected,1
46456130,47829900,Undirected,1
46463935,47829900,Undirected,1
46473821,77579521,Undirected,1
46477215,145784853,Undirected,1
46477794,48480104,Undirected,1
46485716,47829900,Undirected,1
46490482,47829900,Undirected,2
46493409,145944286,Undirected,1
46506697,1382034111,Undirected,1
46507023,2109660691,Undirected,1
46507023,2145225543,Undirected,1
46507023,2146267242,Undirected,1
46507137,145967056,Undirected,3
46507139,145784853,Undirected,1
46515856,2108935387,Undirected,2
46522630,47829900,Undirected,1
46531894,47829900,Undirected,1
46531894,2108645437,Undirected,3
46541332,47123118,Undirected,1
46541332,49596260,Undirected,1
46546206,145784853,Undirected,1
46546288,145784853,Undirected,1
46552495,47829900,Undirected,5
46571755,47829900,Undirected,1
46573203,145944286,Undirected,1
46576484,144361933,Undirected,1
46576484,2249968437,Undirected,1
46578097,47829900,Undirected,1
46578497,47829900,Undirected,1
46583124,145784853,Undirected,1
46596843,47123118,Undirected,1
46599256,47829900,Undirected,1
46605460,145967056,Undirected,1
46606192,145784853,Undirected,1
46609934,47829900,Undirected,1
46616665,145544001,Undirected,1
46618203,144516687,Undirected,1
46618322,47829900,Undirected,1
46619093,73774928,Undirected,2
46628829,47829900,Undirected,1
46628829,48480104,Undirected,1
46628829,145967056,Undirected,1
46628829,2361620327,Undirected,1
46632811,47829900,Undirected,1
46632811,2144881132,Undirected,1
46641573,145268319,Undirected,1
46641573,1999177221,Undirected,3
46641573,2144881132,Undirected,1
46648669,2154841567,Undirected,1
46655606,47829900,Undirected,2
46658745,2302806607,Undirected,3
46665035,145784853,Undirected,4
46675374,47829900,Undirected,1
46691950,47829900,Undirected,2
46698424,2359176353,Undirected,1
46700327,145784853,Undirected,1
46702608,145967056,Undirected,18
46702864,47829900,Undirected,2
46703298,49973715,Undirected,1
46705049,144344283,Undirected,1
46709835,145944286,Undirected,1
46711162,49620969,Undirected,1
46714535,1781789550,Undirected,1
46716832,2082463796,Undirected,1
46722261,49596260,Undirected,1
46724219,47299120,Undirected,2
46726202,47829900,Undirected,2
46728954,47829900,Undirected,1
46736009,47048093,Undirected,2
46736009,2153078543,Undirected,2
46736714,49596260,Undirected,1
46740493,47829900,Undirected,2
46751813,145784853,Undirected,1
46758023,47829900,Undirected,1
46759125,47829900,Undirected,1
46759194,145784853,Undirected,1
46759275,145784853,Undirected,2
46759645,47123118,Undirected,1
46772757,50977029,Undirected,1
46786412,2056141939,Undirected,1
46791062,145544001,Undirected,1
46791062,2268158838,Undirected,2
46792197,47829900,Undirected,1
46808304,145784853,Undirected,1
46811853,52133002,Undirected,1
46813209,47829900,Undirected,1
46813209,47942791,Undirected,4
46813209,48216326,Undirected,2
46813209,48837267,Undirected,2
46813209,50977029,Undirected,2
46813209,144072412,Undirected,1
46813209,151204789,Undirected,1
46813209,151504202,Undirected,2
46813209,1575996578,Undirected,1
46813209,2000305748,Undirected,4
46813209,2036689251,Undirected,1
46813209,2050156254,Undirected,1
46813209,2055415179,Undirected,1
46813209,2087563217,Undirected,3
46813209,2108327291,Undirected,1
46813209,2108507336,Undirected,2
46813209,2109195166,Undirected,1
46813209,2116679681,Undirected,1
46813209,2119301078,Undirected,1
46813209,2140061988,Undirected,3
46813209,2153078543,Undirected,2
46813209,2159075351,Undirected,1
46813209,2160100287,Undirected,1
46813209,2162399117,Undirected,1
46813209,2179659818,Undirected,1
46813209,2266124380,Undirected,2
46813209,2267328946,Undirected,4
46813209,2276656086,Undirected,1
46813209,2391222146,Undirected,1
46817751,48105629,Undirected,1
46817751,113747981,Undirected,3
46830082,52385310,Undirected,1
46840316,144320672,Undirected,1
46840528,47829900,Undirected,1
46840528,145784853,Undirected,1
46846327,47829900,Undirected,1
46857515,49596260,Undirected,1
46859719,49596260,Undirected,1
46865040,50877732,Undirected,2
46865506,47829900,Undirected,1
46865631,47829900,Undirected,1
46866436,48973822,Undirected,1
46866436,52044140,Undirected,4
46866436,2115762056,Undirected,10
46866436,2163392214,Undirected,4
46866436,2243106595,Undirected,1
46866436,2265710922,Undirected,1
46866436,2288506245,Undirected,1
46866436,2312312983,Undirected,1
46867228,47829900,Undirected,1
46868279,145784853,Undirected,1
46874650,47829900,Undirected,4
46881644,88740336,Undirected,1
46885745,47829900,Undirected,1
46899732,49596260,Undirected,1
46907656,49596260,Undirected,1
46912312,49262618,Undirected,1
46912312,150358650,Undirected,2
46920574,49596260,Undirected,1
46920727,49988044,Undirected,1
46920727,144344283,Undirected,2
46920727,1491203133,Undirected,2
46920727,2316152845,Undirected,1
46925647,2000111554,Undirected,1
46926583,47829900,Undirected,2
46927039,2258678973,Undirected,5
46929425,47829900,Undirected,1
46934270,47829900,Undirected,3
46934270,50318386,Undirected,1
46934270,145268319,Undirected,6
46934270,1922357988,Undirected,2
46934270,2249968437,Undirected,3
46935308,145967056,Undirected,1
46936103,47829900,Undirected,1
46956641,145906750,Undirected,1
46956675,145784853,Undirected,1
46956675,150358650,Undirected,2
46956675,2145225543,Undirected,2
46956675,2197900626,Undirected,9
46958451,145784853,Undirected,1
46958862,145967056,Undirected,1
46964244,48861660,Undirected,4
46970812,47829900,Undirected,1
46973864,145784853,Undirected,1
46974652,145784853,Undirected,1
46974912,47829900,Undirected,1
46975510,150358650,Undirected,2
46992120,2349547241,Undirected,1
46992454,47829900,Undirected,2
46995267,47829900,Undirected,1
46999370,50977029,Undirected,2
47001749,145967056,Undirected,1
47001993,48714083,Undirected,1
47002436,47061993,Undirected,1
47002436,70056780,Undirected,1
47002436,145028134,Undirected,1
47002436,2111235743,Undirected,2
47002436,2115370010,Undirected,1
47002436,2117992897,Undirected,1
47002436,2152181396,Undirected,1
47002436,2244782162,Undirected,11
47002436,2266124380,Undirected,2
47002436,2303461139,Undirected,1
47002436,2313500035,Undirected,1
47002436,2313517714,Undirected,1
47002436,2345142455,Undirected,1
47002436,2374516316,Undirected,1
47002436,2424210601,Undirected,1
47006170,47829900,Undirected,1
47008256,50318386,Undirected,1
47008256,2152634780,Undirected,1
47008256,2249968437,Undirected,1
47008256,2266124380,Undirected,1
47008775,47829900,Undirected,1
47009988,47575567,Undirected,1
47009988,47657704,Undirected,1
47009988,48529038,Undirected,1
47009988,49596260,Undirected,1
47009988,51229603,Undirected,1
47009988,66110081,Undirected,1
